Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.978,64.36,64.244,64.449,64.363,64.593,64.891,64.992,64.89,64.859,65.589,65.541,65.923,66.323,66.563,67.081,67.228,67.861,68.197,68.491,68.564,68.976,68.937,69.267,69.195,69.651,70.119,70.564,71.052,71.425,71.784,72.319,72.43,72.565,73.172,73.133,73.307,73.09,73.474,73.722,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,76.064,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.075,3.069,3.106,3.101,3.08,3.062,3.048,3.039,3.027,3.052,3.088,3.108,3.146,3.198,3.251,3.301,3.339,3.359,3.359,3.339,3.301,3.253,3.204,3.159,3.123,3.095,3.075,3.059,3.042,3.022,3.034,3.012,2.987,2.966,2.935,2.864,2.781,2.706,2.662,2.643,2.591,2.531,2.493,2.451,2.43,2.426,2.4,2.37,2.341,2.344,2.346,2.338,2.33,2.322,2.312,2.301,2.241,2.168,2.039,1.994,1.911,1.885,1.876,..
Armenia,ARM,Population growth (annual %),SP.POP.GROW,..,3.47752266190338,3.38192771616975,3.22286696180489,3.03434108670383,2.86152806861736,2.71324127731717,2.60150502780077,2.53400806848163,2.44852631057985,2.31585112360355,2.20663354123492,2.18085819158122,2.19635712690291,2.22108033356489,2.25615113018161,2.28792075552091,2.3615549865221,2.42197260487385,1.91794944424486,1.22157791481934,1.03929240069991,1.07177181495337,1.1266671586127,1.03868703410927,0.876135492163535,0.793175270723346,0.724172766962345,0.460659782606686,2.38742706887441,3.09395853064584,1.70315107535054,-1.1978698848239,-3.33385824449579,-2.44881921637014,-1.52115344151014,-0.721391054169414,-0.836494324970795,-0.948046157437858,-1.07096568858801,-1.17678628879226,-1.12320863167984,-0.900783081509756,-0.676510249442033,-0.596992234773189,-0.605237484238947,-0.683602136047238,-0.732665962263764,-0.700492224911231,-0.6431061166878,-0.609179750926293,-0.589489609644367,-0.498170160314836,-0.44829630947071,-0.395592881362063,-0.392995248824912,-0.444257166904663,-0.486625263030829,-0.54025108197947,-0.564065542556681,-0.533006606500067,-0.522963242641951,-0.377102034390101,-0.0899173371650819
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.889,54.758,55.622,56.483,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63,63.611,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.606,66.332,66.057,65.781,65.504,65.226,64.947,64.666,64.385,64.236,64.137,64.038,63.938,63.839,63.739,63.64,63.54,63.44,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,63.313,63.431,63.573,63.739
Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,48.725,47.853,46.981,46.111,45.242,44.378,43.517,42.659,41.805,40.958,40.136,39.343,38.555,37.775,37,36.389,35.781,35.179,34.581,34.161,33.95,33.741,33.533,33.325,33.117,32.91,32.704,32.499,32.294,32.31,32.579,32.85,33.122,33.394,33.668,33.943,34.219,34.496,34.774,35.053,35.334,35.615,35.764,35.863,35.962,36.062,36.161,36.261,36.36,36.46,36.56,36.66,36.76,36.836,36.888,36.915,36.918,36.897,36.851,36.781,36.687,36.569,36.427,36.261
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.431,61.803,62.125,62.223,62.418,62.754,62.945,63.213,63.334,63.656,63.873,64.208,64.535,64.611,64.825,64.962,65.161,65.364,65.701,66.041,66.177,66.579,66.89,67.195,67.507,67.93,68.18,68.095,53.9,68.703,68.821,68.643,68.627,68.841,69.073,69.311,69.783,69.91,70.514,70.257,70.624,70.932,71.018,71.436,71.421,71.792,71.987,72.327,72.398,72.813,73.16,73.305,73.454,73.676,74.058,74.436,74.664,74.906,75.064,75.439,72.173,72.043,73.372,..
Armenia,ARM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.786,4.67,4.521,4.345,4.15,3.988,3.829,3.731,3.622,3.488,3.402,3.357,3.27,3.155,3.051,2.957,2.851,2.76,2.656,2.557,2.505,2.499,2.503,2.572,2.629,2.649,2.649,2.66,2.68,2.706,2.713,2.645,2.508,2.315,2.167,2.055,1.97,1.892,1.791,1.709,1.603,1.544,1.525,1.534,1.541,1.54,1.349,1.418,1.441,1.551,1.501,1.5,1.6,1.6,1.703,1.602,1.626,1.562,1.572,1.575,1.575,1.575,1.575,..
Aruba,ABW,Population growth (annual %),SP.POP.GROW,..,2.17905904113205,1.54857174393805,1.3893370634193,1.21572057526871,1.03284091886278,0.86218382371151,0.388846828315926,-0.0857193332764354,-0.237371850751822,-0.378263816895484,-0.491851536837525,0.0662865131222005,0.862803525331165,1.11062929159876,1.13796644720391,0.784201938574436,0.443510322777766,0.443171752006989,0.433152991694554,0.420043587504175,0.555730484303276,0.798540789902855,0.894334780580153,0.768049326467615,0.472593610369669,0.116251146540699,-0.159686242780767,-0.183255475179547,0.409531473341962,1.71290678473822,3.22241452912309,3.37286419184246,3.04193161032362,3.19602914606154,3.08406097784149,3.02578893630418,3.02735876796255,3.00480452491461,2.93441292558764,2.53923444445246,1.76875662143885,1.19471805545637,0.997395547284924,0.900989229759957,1.00307718391638,1.18156554573069,1.22771081489399,1.24139737678817,1.23323132057229,1.13154104048985,0.939355909629835,0.810230587788097,0.749301039347625,0.691615260101675,0.63795916173479,0.590062487333077,0.537295706145068,0.494795263046989,0.451969658863314,0.134255302359952,-0.0450446230906329,-0.0863922826549927,-0.157952665853709
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.776,50.761,50.746,50.73,50.715,50.7,50.685,50.67,50.654,50.639,50.624,50.609,50.593,50.578,50.563,50.548,50.532,50.517,50.502,50.487,50.472,50.456,50.441,50.426,50.411,50.395,50.38,50.365,50.35,50.335,50.319,50.304,49.998,49.588,49.177,48.767,48.356,47.946,47.536,47.127,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,43.697,43.866,44.052,44.254
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,49.224,49.239,49.254,49.27,49.285,49.3,49.315,49.33,49.346,49.361,49.376,49.391,49.407,49.422,49.437,49.452,49.468,49.483,49.498,49.513,49.528,49.544,49.559,49.574,49.589,49.605,49.62,49.635,49.65,49.665,49.681,49.696,50.002,50.412,50.823,51.233,51.644,52.054,52.464,52.873,53.283,53.661,54.028,54.394,54.76,55.125,55.489,55.853,56.217,56.579,56.941,57.06,57.043,57.01,56.959,56.892,56.808,56.707,56.589,56.454,56.303,56.134,55.948,55.746
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.152,64.537,64.752,65.132,65.294,65.502,66.063,66.439,66.757,67.168,67.583,67.975,68.577,69.092,69.503,69.762,70.035,70.264,70.494,70.778,71.066,71.722,71.959,72.105,72.251,72.388,72.462,72.789,73.047,73.023,73.076,73.1,73.179,73.225,73.272,73.349,73.448,73.452,73.491,73.561,73.569,73.647,73.726,73.752,73.576,73.811,74.026,74.21,74.147,74.56,75.404,75.465,75.531,75.636,75.601,75.683,75.617,75.903,76.072,76.248,75.723,74.626,74.992,..
Aruba,ABW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.82,4.655,4.471,4.271,4.059,3.842,3.625,3.417,3.226,3.054,2.908,2.788,2.691,2.613,2.552,2.506,2.472,2.446,2.425,2.408,2.392,2.377,2.364,2.353,2.342,2.332,2.32,2.307,2.291,2.272,2.303,2.314,2.277,2.226,2.125,2.19,2.153,2.144,1.957,1.869,1.904,1.833,1.763,1.747,1.683,1.777,1.909,1.928,1.935,1.919,1.941,1.962,2.028,2.117,2.148,1.972,1.953,1.839,1.587,1.486,1.325,1.18,1.179,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,..,1.9897400460104,2.4406394012832,1.91781647792421,1.96235442011452,1.95971689521361,2.2831843822013,1.26227688799781,1.76415865607642,2.09302301013426,1.97018887868806,3.38029353689954,1.83814626273502,1.52881691369673,2.53122025874137,1.23118588792285,1.0026582602274,1.1266726798225,1.16288525870675,1.08064227016539,1.21894271014757,1.56179416103558,1.73374392907748,1.36850145877848,1.20054276571915,1.33209683462492,1.44650206312761,1.52113890433154,1.63614876307642,1.69287969389346,1.48004693689661,1.2746217855676,1.11959770147047,0.889539825558206,0.963092494678111,1.11373422085118,1.21385498322201,1.0820399195962,0.996734717801419,1.09397580294231,1.14447285147721,1.28396809127349,1.1375387361946,1.15019273319182,1.06919812205752,1.21729073052406,1.34945083098893,1.82499679529254,2.00391140524272,2.06083316277243,1.55570626204128,1.38952731561803,1.74582000067359,1.721151439989,1.49156648912847,1.43921665259925,1.56194049810399,1.64682779735017,1.49599671041328,1.47749071058438,1.23342825131378,0.14089508329287,1.27269881377618,2.37089971050094
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.529,81.941,82.228,82.511,82.792,83.068,83.34,83.507,83.672,83.836,83.999,84.16,84.32,84.478,84.636,84.792,84.947,85.1,85.252,85.403,85.552,85.7,85.67,85.641,85.611,85.582,85.552,85.522,85.493,85.463,85.433,85.403,85.285,85.157,85.028,84.898,84.767,84.636,84.503,84.37,84.235,84.1,84.222,84.343,84.463,84.582,84.7,84.822,84.943,85.063,85.182,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,86.241,86.362,86.488,86.617
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,18.471,18.059,17.772,17.489,17.208,16.932,16.66,16.493,16.328,16.164,16.001,15.84,15.68,15.522,15.364,15.208,15.053,14.9,14.748,14.597,14.448,14.3,14.33,14.359,14.389,14.418,14.448,14.478,14.507,14.537,14.567,14.597,14.715,14.843,14.972,15.102,15.233,15.364,15.497,15.63,15.765,15.9,15.778,15.657,15.537,15.418,15.3,15.178,15.057,14.937,14.818,14.7,14.598,14.498,14.398,14.299,14.2,14.096,13.988,13.876,13.759,13.638,13.512,13.383
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8170731707317,70.9731707317073,70.9424390243903,70.9117073170732,70.8809756097561,70.850243902439,70.819512195122,70.8692682926829,70.9190243902439,70.9687804878049,71.0185365853659,71.0682926829268,71.4575609756098,71.8468292682927,72.2360975609756,72.6253658536586,73.0146341463415,73.3443902439024,73.6741463414634,74.0039024390244,74.3336585365854,74.6634146341463,74.9048780487805,75.1463414634146,75.3878048780488,75.6292682926829,75.8707317073171,76.1517073170732,76.4326829268293,76.7136585365854,76.9946341463415,77.2756097560976,77.3780487804878,77.8780487804878,77.8780487804878,77.8292682926829,78.0780487804878,78.4804878048781,78.6317073170732,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,83.2,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.453,3.54,3.442,3.332,3.146,2.977,2.881,2.848,2.888,2.886,2.859,2.961,2.744,2.491,2.397,2.148,2.06,2.007,1.949,1.907,1.891,1.935,1.929,1.924,1.84,1.923,1.868,1.845,1.831,1.838,1.902,1.849,1.888,1.859,1.842,1.822,1.796,1.778,1.762,1.755,1.756,1.739,1.756,1.748,1.768,1.807,1.908,1.959,1.984,1.971,1.928,1.926,1.92,1.855,1.826,1.814,1.752,1.741,1.74,1.657,1.581,1.7,1.63,..
Austria,AUT,Population growth (annual %),SP.POP.GROW,..,0.548472356417754,0.612895847822874,0.642362670652079,0.666548205291217,0.649729875576735,0.701396116235274,0.747425220117069,0.519254261579197,0.345331646244521,0.349218946276921,0.446245581370136,0.581190352265189,0.554041398958361,0.170205767697282,-0.265319410736808,-0.176672284747108,0.0383904939016918,-0.080961041675265,-0.170463648025429,0.000105968279182431,0.255018231368981,0.0717170180347239,-0.161600981253917,-0.00629490409206624,0.0469509679089439,0.0635489974692431,0.0632842039083754,0.141570850318539,0.450513899730364,0.762001611316115,0.998418103144403,1.10055228652823,0.824627940995206,0.384869546678302,0.153106260702748,0.135019833748789,0.113316608322994,0.109728368100981,0.194563153264961,0.240466652446524,0.382799394483217,0.49198046425522,0.487133894826838,0.620413127334181,0.681267248299787,0.494797775098466,0.324146535285463,0.313041437661508,0.261953189906348,0.240394299500766,0.337080841831645,0.45593747231891,0.589387254692989,0.781541632525841,1.12099250236958,1.08139629872802,0.694621103604983,0.487071924768999,0.444673639004876,0.415176731565556,0.435671684056384,0.956287797076634,0.996275813585943
Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.72,64.814,64.863,64.913,64.962,65.011,65.061,65.11,65.159,65.208,65.258,65.301,65.311,65.321,65.331,65.341,65.351,65.361,65.371,65.381,65.391,65.364,65.1,64.836,64.57,64.305,64.037,63.769,63.5,63.231,62.96,62.689,62.417,62.144,61.87,61.596,61.32,61.045,60.768,60.491,60.213,59.934,59.655,59.375,59.094,58.813,58.532,58.249,57.966,57.683,57.399,57.115,57.147,57.336,57.526,57.715,57.905,58.094,58.297,58.515,58.748,58.995,59.256,59.53
Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,35.28,35.186,35.137,35.087,35.038,34.989,34.939,34.89,34.841,34.792,34.742,34.699,34.689,34.679,34.669,34.659,34.649,34.639,34.629,34.619,34.609,34.636,34.9,35.164,35.43,35.695,35.963,36.231,36.5,36.769,37.04,37.311,37.583,37.856,38.13,38.404,38.68,38.955,39.232,39.509,39.787,40.066,40.345,40.625,40.906,41.187,41.468,41.751,42.034,42.317,42.601,42.885,42.853,42.664,42.474,42.285,42.095,41.906,41.703,41.485,41.252,41.005,40.744,40.47
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5856097560976,69.5773170731707,69.309512195122,69.4436585365854,69.9219512195122,69.7221951219512,70.0458536585366,69.9178048780488,70.0575609756098,69.8331707317073,69.9146341463415,70.1146341463415,70.4634146341463,71.0146341463415,71.0121951219512,71.1146341463415,71.5658536585366,71.9146341463415,72.0121951219512,72.3121951219512,72.4634146341463,72.8121951219512,72.9609756097561,73.0121951219512,73.6121951219512,73.8146341463415,74.3170731707317,74.7682926829268,75.2170731707317,75.2658536585366,75.5682926829269,75.6170731707317,75.8170731707317,76.0682926829268,76.419512195122,76.6682926829268,76.8707317073171,77.319512195122,77.6707317073171,77.8756097560976,78.1268292682927,78.5756097560976,78.6780487804878,78.6317073170732,79.1804878048781,79.3317073170732,79.8804878048781,80.1804878048781,80.4317073170732,80.3317073170732,80.5804878048781,80.9829268292683,80.9365853658537,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,81.190243902439,81.0926829268293,..
Austria,AUT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.69,2.78,2.8,2.82,2.79,2.7,2.66,2.62,2.58,2.49,2.29,2.2,2.08,1.94,1.91,1.83,1.69,1.63,1.6,1.6,1.65,1.67,1.66,1.56,1.52,1.47,1.45,1.43,1.45,1.45,1.46,1.51,1.51,1.5,1.47,1.42,1.45,1.39,1.37,1.34,1.36,1.33,1.39,1.38,1.42,1.41,1.41,1.38,1.42,1.39,1.44,1.43,1.44,1.44,1.46,1.49,1.53,1.52,1.47,1.46,1.44,1.48,1.41,..
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,..,3.81016460369916,2.98053448723233,2.96416042860687,3.33715466835575,3.00447498119537,2.87648564844311,2.59654110793219,2.38240397220949,2.29339442848205,2.12506836635144,2.12155255149328,2.03297116221139,1.88240203928851,1.8074085083145,1.68308037047098,1.6033403479609,1.63251074552443,1.68747623615293,1.57962022631322,1.45851929023408,1.5662752500675,1.58223874266506,1.59552745530139,1.65881763239744,1.54558145433863,1.49030506583321,1.53971522591019,1.43324270450177,1.45115224138506,1.38441350150675,1.33044567943037,1.51162852010951,1.51580689251655,1.34847501163452,1.15566613988888,1.01179991660887,0.964673773704232,0.949138146647058,0.877598699856844,0.821519963674211,0.774765939386613,0.746173582716985,0.757650955616913,0.875427280482454,1.02226559239828,1.09858657441812,1.13385546615645,2.09985403259251,2.07614826384645,1.18978770786007,1.30300085487651,1.32876382733755,1.29344702700591,1.24820899735588,1.19120985807018,1.11785721013911,0.98126180450475,0.866316916370841,0.846646726414021,0.684365325388407,0.441197735816311,0.039507866238038,-0.288343752912047
Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.663,52.364,52.064,51.764,51.464,51.164,50.864,50.564,50.263,49.963,50.008,50.462,50.917,51.371,51.698,51.897,52.096,52.294,52.492,52.655,52.777,52.897,53.018,53.139,53.299,53.498,53.697,53.895,54.094,54.057,53.749,53.441,53.132,52.824,52.515,52.206,51.896,51.588,51.278,51.185,51.386,51.587,51.787,51.988,52.189,52.389,52.589,52.79,52.99,53.19,53.406,53.637,53.883,54.145,54.422,54.714,55.021,55.343,55.68,56.031,56.397,56.776,57.17,57.577
Azerbaijan,AZE,Rural population (% of total population),SP.RUR.TOTL.ZS,47.337,47.636,47.936,48.236,48.536,48.836,49.136,49.436,49.737,50.037,49.992,49.538,49.083,48.629,48.302,48.103,47.904,47.706,47.508,47.345,47.223,47.103,46.982,46.861,46.701,46.502,46.303,46.105,45.906,45.943,46.251,46.559,46.868,47.176,47.485,47.794,48.104,48.412,48.722,48.815,48.614,48.413,48.213,48.012,47.811,47.611,47.411,47.21,47.01,46.81,46.594,46.363,46.117,45.855,45.578,45.286,44.979,44.657,44.32,43.969,43.603,43.224,42.83,42.423
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.837,56.192,56.516,56.898,57.196,57.619,57.672,57.973,58.367,58.599,59.018,59.353,59.803,60.045,60.228,60.337,60.521,60.627,60.713,60.867,61.081,61.291,61.447,61.96,61.956,62.093,62.194,62.569,62.729,62.582,62.352,62.052,61.296,61.286,61.594,62.305,62.622,62.973,63.561,64.189,64.891,65.51,66.239,66.756,67.346,67.562,68.165,68.603,68.811,69.356,69.529,69.984,70.36,70.881,71.116,71.451,72.004,72.248,72.76,73.102,66.868,69.366,73.488,..
Azerbaijan,AZE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.878,5.937,5.961,5.945,5.888,5.792,5.663,5.377,5.222,5.065,4.913,4.769,4.615,4.451,4.33,4.176,4.018,3.869,3.73,3.605,3.497,3.41,3.343,3.293,3.259,2.91,2.9,2.9026,2.8,2.8,2.74,2.87,2.74,2.7,2.52,2.29,2.06,2.07,2,2.07,2,1.8,1.8,1.9,2.0535,2,1.97,1.97,1.9,1.82,1.92,1.96,2,1.98,1.97,1.94,1.9,1.75,1.73,1.81,1.7,1.52,1.67,..
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,..,4.8715301729131,4.94094921312934,4.89315352999861,4.52948209138413,4.27658474295067,4.37248046055418,4.44244667126052,4.48642066264196,4.31112202262293,3.62896980047581,2.91908812104742,2.54071308580057,2.28988121329776,2.1486529207952,2.05888448144629,2.06636647562529,2.13050806157464,2.10652836939085,2.0302601870252,1.95232498288631,1.8614332212288,1.83473839420611,1.8811766379094,1.9173714863649,1.95817803162184,1.9604484219087,1.90123849641411,1.87344406197621,1.91698918072196,1.93451419718874,1.96773716094241,2.12003331061141,2.17184408349791,2.00398006965598,1.87251385991699,1.77973785406505,1.70316779551373,1.6711575054798,1.53353013936073,1.46976235766802,1.40904200942925,1.31883025634015,1.334756883574,1.34953389082619,1.36492139898865,1.38766595682613,1.40838277430791,1.42383464201547,1.43998810307513,1.40695589315095,1.2454535327817,1.08183699838334,0.934994065798907,0.898582547265484,0.912227428271637,0.831528122187361,0.765793758966215,0.720668948364001,0.657441084996389,0.471994444906908,0.352416997336031,0.508137884368941,0.641620859891635
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.712,60.454,61.193,61.926,62.642,63.343,64.04,64.73,65.416,66.093,66.764,67.429,68.088,68.738,69.381,70.017,70.647,71.266,71.879,72.484,73.102,73.843,74.571,75.285,75.987,76.674,77.347,78.007,78.654,79.284,79.838,80.067,80.293,80.518,80.74,80.961,81.18,81.396,81.611,81.824,82.007,82.049,82.092,82.134,82.176,82.218,82.26,82.302,82.343,82.385,82.427,82.476,82.532,82.596,82.668,82.746,82.832,82.925,83.025,83.132,83.245,83.365,83.492,83.625
"Bahamas, The",BHS,Rural population (% of total population),SP.RUR.TOTL.ZS,40.288,39.546,38.807,38.074,37.358,36.657,35.96,35.27,34.584,33.907,33.236,32.571,31.912,31.262,30.619,29.983,29.353,28.734,28.121,27.516,26.898,26.157,25.429,24.715,24.013,23.326,22.653,21.993,21.346,20.716,20.162,19.933,19.707,19.482,19.26,19.039,18.82,18.604,18.389,18.176,17.993,17.951,17.908,17.866,17.824,17.782,17.74,17.698,17.657,17.615,17.573,17.524,17.468,17.404,17.332,17.254,17.168,17.075,16.975,16.868,16.755,16.635,16.508,16.375
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.896,63.185,63.433,63.732,64.05,64.362,64.659,64.948,65.328,65.646,65.926,66.151,66.413,66.488,67.001,67.221,67.84,67.88,67.562,67.366,67.521,67.746,68.436,69.161,69.351,69.257,69.285,68.924,69.215,69.598,70.133,69.616,70.668,70.656,70.851,70.763,70.71,71.054,71.456,71.771,72.041,72.11,72.232,72.402,72.478,72.765,72.855,72.678,72.667,72.579,72.731,72.564,72.753,73.024,73.366,73.104,73.537,73.632,73.806,71.205,72.677,71.598,74.358,..
"Bahamas, The",BHS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.818,4.866,4.799,4.729,4.639,4.542,4.438,4.368,4.28,4.182,4.069,3.974,3.89,3.74,3.526,3.259,3.221,3.17,3.063,2.983,2.901,2.853,2.802,2.737,2.685,2.63,2.587,2.529,2.478,2.484,2.527,2.604,2.793,2.728,2.482,2.504,2.36,2.399,2.335,2.133,2.097,2.088,1.998,1.921,1.932,2.05,1.786,1.852,1.99,2.009,1.835,1.739,1.744,1.51,1.673,1.576,1.496,1.426,1.412,1.398,1.394,1.389,1.38,..
